user_id,show_watched,duration_watched(minutes),date_watched,gender,age,subscription_type,device_used,rating_given,location,watching_method
6867,House of Cards,32.84,01-02-2023 21:22,Female,49,Standard,,5,France,Binge-watched
7963,Narcos,11.09,01-02-2023 21:23,Female,38,Premium,Tablet,1,UK,Watched weekly
8166,The Witcher,61,01-02-2023 21:24,Male,14,Standard,Mobile,3,Canada,Binge-watched
8929,Narcos,52.6,01-02-2023 21:25,Female,19,Premium,Mobile,4,Canada,Binge-watched
6347,Narcos,,01-02-2023 21:26,Female,70,Premium,Mobile,5,US,Started but didn't finish
8269,House of Cards,20.98,01-02-2023 21:27,Male,10,Basic,Mobile,5,France,Watched weekly
9125,The Crown,75.13,01-02-2023 21:28,Male,56,Premium,TV,3,Australia,Started but didn't finish
3454,The Crown,46.45,01-02-2023 21:29,Male,66,Basic,Tablet,5,France,Started but didn't finish
5494,Black Mirror,6.74,01-02-2023 21:30,Male,23,Premium,Desktop,3,Germany,Binge-watched
2946,Money Heist,110.42,01-02-2023 21:31,Male,34,Premium,Mobile,3,US,Watched weekly
3808,The Crown,48.59,01-02-2023 21:32,Female,30,Premium,Desktop,2,France,Binge-watched
7642,The Crown,70.93,01-02-2023 21:33,Male,25,Basic,Desktop,2,Canada,Binge-watched
4825,House of Cards,106.25,01-02-2023 21:34,Female,41,Premium,Desktop,1,UK,Watched daily
4536,The Witcher,48.26,01-02-2023 21:35,Female,54,Standard,TV,3,UK,Started but didn't finish
7068,The Umbrella Academy,98.48,01-02-2023 21:36,Male,73,Basic,,3,Australia,Watched daily
4802,BoJack Horseman,109.77,01-02-2023 21:37,Male,69,Premium,,1,France,Watched weekly
5699,Black Mirror,20.89,01-02-2023 21:38,Male,28,Premium,Desktop,3,UK,Binge-watched
2970,The Witcher,107.1,01-02-2023 21:39,Female,56,Standard,Tablet,3,Canada,Watched weekly
6806,House of Cards,14.38,01-02-2023 21:40,Female,73,Standard,Mobile,4,Germany,Watched daily
7142,Narcos,33.02,01-02-2023 21:41,Male,39,Standard,TV,2,Canada,Watched daily
3819,The Crown,96.99,01-02-2023 21:42,Male,56,Standard,Mobile,4,France,Watched daily
1364,House of Cards,108.08,01-02-2023 21:43,Male,42,Premium,Mobile,2,Australia,Watched daily
5258,Black Mirror,82.1,01-02-2023 21:44,Female,30,Standard,Mobile,3,Canada,Binge-watched
4119,Narcos,12.58,01-02-2023 21:45,Male,72,Basic,Mobile,4,Canada,Watched daily
2863,The Crown,62.76,01-02-2023 21:46,Female,51,Standard,Tablet,4,UK,Started but didn't finish
1115,The Umbrella Academy,68.72,01-02-2023 21:47,Female,70,Standard,Desktop,4,Australia,Started but didn't finish
8084,The Umbrella Academy,33.82,01-02-2023 21:48,Male,52,Standard,Tablet,2,Germany,Started but didn't finish
9016,The Crown,118.96,01-02-2023 21:49,Female,77,Standard,TV,5,Australia,Watched daily
3384,Ozark,40.28,01-02-2023 21:50,Male,35,Basic,Desktop,,US,Watched daily
4935,The Umbrella Academy,25.23,01-02-2023 21:51,Male,42,Basic,Mobile,2,France,Started but didn't finish
8742,BoJack Horseman,13.22,01-02-2023 21:52,Male,42,Standard,Tablet,5,France,Started but didn't finish
6442,Money Heist,45.42,01-02-2023 21:53,Male,58,Standard,Mobile,3,Canada,Started but didn't finish
3490,BoJack Horseman,83.11,01-02-2023 21:54,Male,50,Standard,Mobile,4,UK,Watched daily
7980,Ozark,27.77,01-02-2023 21:55,Female,45,Premium,TV,3,UK,Watched daily
8661,The Umbrella Academy,92.35,01-02-2023 21:56,Female,,Standard,Desktop,4,France,Binge-watched
2724,Money Heist,16.25,01-02-2023 21:57,Female,56,Standard,TV,1,Australia,Watched weekly
9182,Black Mirror,52.86,01-02-2023 21:58,Male,29,Standard,TV,3,US,Started but didn't finish
3767,Ozark,84.28,01-02-2023 21:59,nan,33,Standard,Desktop,1,US,Watched weekly
2137,Narcos,16.24,01-02-2023 22:00,Male,52,Basic,TV,5,Germany,Binge-watched
5117,Black Mirror,,01-02-2023 22:01,Male,25,Premium,Desktop,2,Canada,Watched weekly
4420,The Witcher,95.87,01-02-2023 22:02,Male,36,Basic,TV,3,France,Watched daily
6845,Stranger Things,71.47,01-02-2023 22:03,Female,54,Premium,Tablet,4,Australia,Watched daily
5778,Black Mirror,61.38,01-02-2023 22:04,Male,,Premium,Desktop,3,US,Binge-watched
4906,Black Mirror,100.6,01-02-2023 22:05,Female,22,Basic,Mobile,3,US,Started but didn't finish
4637,Narcos,118.25,01-02-2023 22:06,Male,60,nan,,2,UK,Started but didn't finish
3953,Black Mirror,21.76,01-02-2023 22:07,Female,11,Basic,TV,1,Germany,Watched daily
6929,The Umbrella Academy,82.96,01-02-2023 22:08,Female,68,Standard,Desktop,2,France,Started but didn't finish
1276,Stranger Things,9.68,01-02-2023 22:09,Female,23,Standard,TV,3,Germany,Watched daily
2999,Stranger Things,,01-02-2023 22:10,Female,58,Premium,TV,3,US,Binge-watched
2227,Stranger Things,33.7,01-02-2023 22:11,Female,39,Basic,Desktop,2,Germany,Started but didn't finish
7337,Money Heist,,01-02-2023 22:12,Male,18,Standard,Desktop,1,US,Binge-watched
4735,The Crown,66.26,01-02-2023 22:13,Female,33,Basic,TV,1,Australia,Binge-watched
1695,Black Mirror,32.19,01-02-2023 22:14,Male,50,Standard,Desktop,4,UK,Started but didn't finish
5152,House of Cards,15.91,01-02-2023 22:15,Other,69,Standard,TV,1,Australia,Binge-watched
8901,The Witcher,110.42,01-02-2023 22:16,Female,41,Basic,TV,1,Canada,Binge-watched
8470,Money Heist,43.48,01-02-2023 22:17,Male,56,Basic,TV,5,France,Started but didn't finish
8537,Money Heist,36.8,01-02-2023 22:18,Female,30,Basic,Mobile,1,Canada,Watched daily
3841,Money Heist,102.96,01-02-2023 22:19,Male,51,Premium,Desktop,1,Germany,Watched daily
5208,Money Heist,72.53,01-02-2023 22:20,Male,79,Premium,Mobile,3,US,Watched weekly
9733,Stranger Things,20.24,01-02-2023 22:21,Female,11,Standard,Tablet,3,Canada,Watched weekly
2088,Black Mirror,50.58,01-02-2023 22:22,Male,40,Premium,Tablet,,UK,Binge-watched
4363,Ozark,,01-02-2023 22:23,Female,65,Standard,,5,Australia,Watched daily
1024,The Umbrella Academy,108.14,01-02-2023 22:24,Male,39,Standard,Mobile,4,Germany,Binge-watched
7144,House of Cards,8.41,01-02-2023 22:25,Female,,Standard,TV,1,Germany,Started but didn't finish
6668,The Umbrella Academy,32.23,01-02-2023 22:26,Female,,Premium,TV,3,Canada,Watched weekly
5236,Ozark,18.54,01-02-2023 22:27,Female,27,Basic,TV,1,Germany,Watched daily
9068,Narcos,64.06,01-02-2023 22:28,Male,41,Standard,TV,5,France,Binge-watched
3235,Stranger Things,,01-02-2023 22:29,Male,23,Premium,TV,4,Canada,Started but didn't finish
8295,Narcos,35.47,01-02-2023 22:30,Female,71,Premium,Tablet,3,Canada,Binge-watched
9392,Black Mirror,90.96,01-02-2023 22:31,Female,61,Basic,Desktop,3,Australia,Started but didn't finish
9448,Stranger Things,80.25,01-02-2023 22:32,Male,31,Premium,Desktop,3,UK,Binge-watched
4747,The Umbrella Academy,87.39,01-02-2023 22:33,Female,23,Basic,Desktop,3,Germany,Watched weekly
4175,House of Cards,113.79,01-02-2023 22:34,nan,43,Basic,Tablet,1,UK,Watched daily
5897,Narcos,50.95,01-02-2023 22:35,Female,65,Basic,Mobile,4,Germany,Watched daily
6037,House of Cards,41.11,01-02-2023 22:36,Female,62,Standard,Tablet,,Canada,Watched daily
8427,The Umbrella Academy,82.06,01-02-2023 22:37,Female,58,Standard,Tablet,2,Germany,Watched daily
9605,Stranger Things,96.91,01-02-2023 22:38,Male,72,Basic,Mobile,,UK,Watched daily
3014,The Umbrella Academy,22.97,01-02-2023 22:39,Female,25,Basic,TV,5,Canada,Watched weekly
2381,House of Cards,101.62,01-02-2023 22:40,Female,49,Standard,,5,Australia,Started but didn't finish
2098,Stranger Things,6.94,01-02-2023 22:41,Male,47,Basic,TV,5,Germany,Watched daily
4426,House of Cards,0.77,01-02-2023 22:42,Male,27,Basic,Mobile,5,UK,Binge-watched
4655,BoJack Horseman,19.01,01-02-2023 22:43,Male,32,Premium,Tablet,2,Australia,Binge-watched
8938,Narcos,117.44,01-02-2023 22:44,Female,57,Standard,Tablet,3,Germany,Started but didn't finish
1187,The Umbrella Academy,62.83,01-02-2023 22:45,Female,55,Premium,Mobile,3,Australia,Watched daily
6409,House of Cards,,01-02-2023 22:46,Female,31,Standard,TV,1,UK,Watched daily
3092,Money Heist,119.66,01-02-2023 22:47,Female,63,Basic,Mobile,,France,Started but didn't finish
3130,Ozark,,01-02-2023 22:48,Male,49,Standard,Tablet,4,UK,Watched weekly
6242,Black Mirror,100.56,01-02-2023 22:49,Female,39,Premium,Desktop,3,US,Started but didn't finish
9549,BoJack Horseman,25.55,01-02-2023 22:50,Female,64,Basic,Desktop,,Germany,Watched weekly
6647,The Umbrella Academy,12.65,01-02-2023 22:51,Male,65,Premium,Desktop,2,US,Watched daily
6185,The Witcher,61.81,01-02-2023 22:52,Female,51,Standard,TV,3,France,Watched weekly
6776,Narcos,92.66,01-02-2023 22:53,Male,51,nan,TV,2,UK,Watched weekly
8913,Narcos,76.53,01-02-2023 22:54,Male,71,Premium,TV,2,Australia,Watched weekly
8547,Narcos,75.73,01-02-2023 22:55,Male,62,Premium,TV,2,Canada,Binge-watched
8823,The Crown,90.85,01-02-2023 22:56,Female,,Basic,Mobile,4,Canada,Binge-watched
8355,The Witcher,27.24,01-02-2023 22:57,Female,,Basic,Desktop,2,Australia,Watched daily
7465,Stranger Things,79.38,01-02-2023 22:58,Female,10,Standard,Desktop,,UK,Watched daily
2497,The Umbrella Academy,47.05,01-02-2023 22:59,Female,78,Standard,TV,5,France,Started but didn't finish
3555,Stranger Things,,01-02-2023 23:00,Male,36,Standard,TV,2,Australia,Started but didn't finish
6409,The Witcher,24.26,01-02-2023 23:01,Male,26,Basic,Mobile,5,UK,Watched daily
3951,Ozark,95.28,01-02-2023 23:02,Male,72,Premium,Mobile,3,Australia,Binge-watched
2238,Narcos,107.51,01-02-2023 23:03,Male,50,Basic,Mobile,2,Canada,Watched daily
5727,Narcos,,01-02-2023 23:04,Female,67,Standard,Desktop,4,Canada,Watched weekly
4965,House of Cards,22.84,01-02-2023 23:05,Female,66,Standard,Desktop,5,Canada,Binge-watched
6686,The Witcher,3.21,01-02-2023 23:06,Male,47,Premium,Desktop,,UK,Binge-watched
4701,The Umbrella Academy,113.72,01-02-2023 23:07,Male,75,Standard,Desktop,3,France,Started but didn't finish
3780,The Crown,82.06,01-02-2023 23:08,Female,54,Premium,Mobile,3,France,Binge-watched
8398,The Witcher,114.84,01-02-2023 23:09,Female,32,nan,TV,4,France,Started but didn't finish
2588,The Witcher,103.66,01-02-2023 23:10,Female,29,Standard,Desktop,4,Australia,Watched weekly
3368,Stranger Things,40.86,01-02-2023 23:11,Male,45,Basic,Mobile,3,Canada,Binge-watched
6789,Stranger Things,13.52,01-02-2023 23:12,Female,51,Basic,TV,2,Germany,Watched weekly
1436,Narcos,59.89,01-02-2023 23:13,Male,31,Premium,Tablet,1,Australia,Started but didn't finish
3828,BoJack Horseman,3.22,01-02-2023 23:14,Female,69,Standard,TV,5,UK,Watched weekly
2556,Ozark,17.99,01-02-2023 23:15,Male,20,Standard,Tablet,3,Canada,Watched weekly
8570,The Umbrella Academy,28.01,01-02-2023 23:16,Male,37,Basic,Tablet,2,France,Watched daily
8480,The Crown,,01-02-2023 23:17,Female,54,Basic,Desktop,,UK,Watched weekly
1182,The Witcher,61.19,01-02-2023 23:18,Male,31,Basic,Mobile,5,Australia,Watched weekly
8190,The Witcher,36.29,01-02-2023 23:19,Female,72,Standard,TV,,France,Started but didn't finish
7687,Stranger Things,67.77,01-02-2023 23:20,Male,40,Standard,Tablet,2,US,Started but didn't finish
6565,Narcos,15.02,01-02-2023 23:21,Male,20,Standard,Mobile,3,Canada,Binge-watched
8241,BoJack Horseman,90.68,01-02-2023 23:22,Female,45,Premium,TV,5,France,Watched daily
8651,The Crown,85.44,01-02-2023 23:23,Male,44,Standard,Desktop,3,US,Watched daily
6575,Black Mirror,,01-02-2023 23:24,Male,32,Premium,TV,3,France,Started but didn't finish
2589,The Witcher,72.77,01-02-2023 23:25,Male,38,Basic,Desktop,2,Canada,Started but didn't finish
9851,The Umbrella Academy,,01-02-2023 23:26,Female,32,Standard,TV,3,Germany,Watched daily
1159,BoJack Horseman,,01-02-2023 23:27,Female,25,Basic,TV,3,France,Watched daily
7555,Money Heist,33.38,01-02-2023 23:28,Female,28,Premium,Tablet,4,France,Watched weekly
9244,The Crown,119.94,01-02-2023 23:29,Female,72,Basic,Tablet,4,Australia,Binge-watched
7846,Stranger Things,11.94,01-02-2023 23:30,Female,59,Premium,Tablet,2,US,Watched weekly
3307,Stranger Things,60.77,01-02-2023 23:31,Female,52,Premium,Desktop,4,Canada,Watched daily
2228,Black Mirror,101.92,01-02-2023 23:32,Female,28,Standard,TV,4,France,Started but didn't finish
8226,The Witcher,36.08,01-02-2023 23:33,Male,27,Standard,TV,3,Australia,Started but didn't finish
6590,Black Mirror,31.29,01-02-2023 23:34,Female,15,Standard,Desktop,2,Australia,Watched daily
7919,BoJack Horseman,106.9,01-02-2023 23:35,Female,44,Premium,TV,3,UK,Started but didn't finish
6585,The Crown,36.58,01-02-2023 23:36,Female,23,Standard,Tablet,3,Australia,Binge-watched
7046,Stranger Things,78.18,01-02-2023 23:37,Male,73,Basic,Desktop,3,Canada,Binge-watched
5945,Stranger Things,88.84,01-02-2023 23:38,Female,18,Premium,Desktop,3,US,Watched weekly
8927,Black Mirror,94.63,01-02-2023 23:39,Female,44,Basic,TV,3,US,Watched weekly
8016,BoJack Horseman,119.37,01-02-2023 23:40,Male,11,Standard,Tablet,5,US,Started but didn't finish
8758,The Crown,,01-02-2023 23:41,nan,15,Basic,TV,5,Canada,Started but didn't finish
6086,Black Mirror,,01-02-2023 23:42,Female,34,Premium,TV,,Australia,Watched weekly
8161,Black Mirror,107.46,01-02-2023 23:43,Male,59,Standard,Desktop,3,Canada,Watched daily
2884,House of Cards,108.69,01-02-2023 23:44,Female,16,Standard,Desktop,2,France,Watched weekly
2809,Black Mirror,116.78,01-02-2023 23:45,Female,72,Basic,Mobile,5,US,Watched daily
4167,Black Mirror,93.18,01-02-2023 23:46,Female,37,Premium,TV,3,Australia,Binge-watched
7352,Black Mirror,23.39,01-02-2023 23:47,Female,11,Basic,Mobile,4,US,Started but didn't finish
7056,Black Mirror,85.18,01-02-2023 23:48,Male,74,Standard,TV,2,Australia,Watched weekly
3437,Money Heist,9.02,01-02-2023 23:49,Male,68,nan,Mobile,3,Australia,Watched weekly
7468,Narcos,38.16,01-02-2023 23:50,Male,33,Basic,TV,2,Canada,Watched daily
6951,The Witcher,13.9,01-02-2023 23:51,Male,71,Premium,Desktop,3,Canada,Started but didn't finish
6276,Black Mirror,113.99,01-02-2023 23:52,Female,47,Basic,Desktop,,UK,Started but didn't finish
9859,Narcos,40.65,01-02-2023 23:53,Male,71,Standard,Mobile,4,US,Watched weekly
8818,BoJack Horseman,85.59,01-02-2023 23:54,Male,74,Standard,Mobile,3,Australia,Watched daily
5728,Money Heist,68.56,01-02-2023 23:55,Female,60,Premium,Mobile,4,Canada,Watched daily
3624,Money Heist,,01-02-2023 23:56,Male,61,Basic,Tablet,3,Canada,Binge-watched
6738,The Umbrella Academy,67.36,01-02-2023 23:57,Male,72,Standard,Mobile,2,France,Watched weekly
5232,House of Cards,,01-02-2023 23:58,Female,20,Premium,Mobile,5,US,Started but didn't finish
6793,Narcos,105.78,01-02-2023 23:59,Male,57,Premium,Mobile,,UK,Watched daily
5523,The Crown,8.41,01-03-2023 00:00,Female,63,Standard,Tablet,3,Canada,Started but didn't finish
6571,The Witcher,35.48,01-03-2023 00:01,Female,59,Basic,Tablet,1,France,Watched weekly
3224,Ozark,83.08,01-03-2023 00:02,Female,47,Standard,TV,2,Australia,Binge-watched
9389,Money Heist,4.12,01-03-2023 00:03,Male,17,Premium,Desktop,5,France,Watched weekly
7091,BoJack Horseman,24.43,01-03-2023 00:04,Male,,Basic,Mobile,2,Germany,Watched daily
9662,The Umbrella Academy,26.24,01-03-2023 00:05,Female,77,Premium,Mobile,4,Australia,Started but didn't finish
7361,The Crown,,01-03-2023 00:06,Male,78,Standard,Desktop,4,Australia,Started but didn't finish
2948,Narcos,34.32,01-03-2023 00:07,Male,15,Basic,TV,4,Australia,Watched weekly
8094,House of Cards,71.95,01-03-2023 00:08,Male,41,Standard,TV,2,US,Watched daily
7318,The Witcher,115.84,01-03-2023 00:09,Female,47,Standard,Mobile,1,France,Watched daily
4796,Ozark,95.19,01-03-2023 00:10,Female,66,Standard,Desktop,1,UK,Started but didn't finish
1234,Stranger Things,39.95,01-03-2023 00:11,Other,73,Premium,Mobile,4,US,Binge-watched
4607,BoJack Horseman,56.69,01-03-2023 00:12,Female,63,Basic,Mobile,4,UK,Watched weekly
9043,The Witcher,24.08,01-03-2023 00:13,Male,,Standard,Mobile,5,Australia,Started but didn't finish
1522,Narcos,1.89,01-03-2023 00:14,Female,,Premium,Desktop,3,France,Watched weekly
6904,Black Mirror,,01-03-2023 00:15,Female,59,Standard,Desktop,3,US,Started but didn't finish
5888,Money Heist,44.33,01-03-2023 00:16,Female,56,Standard,TV,4,France,Watched daily
6832,The Crown,67.72,01-03-2023 00:17,Female,63,Premium,Desktop,3,France,Binge-watched
8122,The Witcher,113.29,01-03-2023 00:18,nan,28,Basic,Desktop,,France,Watched daily
6842,Stranger Things,113.74,01-03-2023 00:19,Female,48,Standard,Desktop,4,Australia,Binge-watched
2316,Narcos,,01-03-2023 00:20,Female,74,Premium,Tablet,4,Canada,Watched weekly
2124,House of Cards,73.76,01-03-2023 00:21,Female,69,Standard,TV,5,Australia,Watched daily
6621,BoJack Horseman,5.08,01-03-2023 00:22,Other,42,Premium,Desktop,4,Canada,Watched daily
6423,House of Cards,77.77,01-03-2023 00:23,Female,41,Basic,Mobile,2,UK,Started but didn't finish
3587,House of Cards,14.12,01-03-2023 00:24,Female,45,Standard,Tablet,2,Canada,Started but didn't finish
6672,Stranger Things,113.57,01-03-2023 00:25,Female,33,Premium,Tablet,4,UK,Watched daily
2378,House of Cards,103.72,01-03-2023 00:26,Female,52,Basic,TV,3,Canada,Started but didn't finish
4374,House of Cards,2.68,01-03-2023 00:27,Male,55,Premium,Tablet,5,Australia,Watched weekly
2519,Black Mirror,93.86,01-03-2023 00:28,Male,56,Standard,Tablet,2,France,Watched weekly
6777,Ozark,76.31,01-03-2023 00:29,Male,78,Premium,TV,3,Canada,Binge-watched
8935,House of Cards,59.44,01-03-2023 00:30,Male,23,Premium,Desktop,2,Germany,Binge-watched
7093,Stranger Things,,01-03-2023 00:31,Female,54,Standard,TV,,Australia,Started but didn't finish
9418,House of Cards,81.39,01-03-2023 00:32,Female,61,Premium,Mobile,2,France,Started but didn't finish
6355,Money Heist,106.13,01-03-2023 00:33,Female,59,Standard,Desktop,,Germany,Watched weekly
5968,Ozark,92.08,01-03-2023 00:34,Other,74,Premium,Desktop,4,France,Started but didn't finish
6574,The Umbrella Academy,69.05,01-03-2023 00:35,Male,73,Standard,Tablet,1,Australia,Watched daily
5072,The Crown,98.95,01-03-2023 00:36,Female,32,nan,Desktop,2,Australia,Watched weekly
3257,House of Cards,,01-03-2023 00:37,Male,79,Basic,Tablet,3,Canada,Binge-watched
9588,Black Mirror,,01-03-2023 00:38,Female,68,Standard,Desktop,2,US,Watched weekly
5424,Ozark,14.21,01-03-2023 00:39,Female,63,Basic,TV,,UK,Started but didn't finish
4237,Narcos,87.77,01-03-2023 00:40,Female,,Basic,Tablet,4,France,Started but didn't finish
4893,The Umbrella Academy,117.43,01-03-2023 00:41,Female,,Standard,TV,1,US,Binge-watched
3005,House of Cards,14,01-03-2023 00:42,Male,22,Standard,Tablet,3,US,Watched weekly
3016,The Umbrella Academy,51.8,01-03-2023 00:43,Male,63,Basic,Tablet,5,Canada,Binge-watched
2772,The Crown,7.47,01-03-2023 00:44,Male,49,Standard,Tablet,3,France,Watched weekly
9353,Stranger Things,93.18,01-03-2023 00:45,Male,13,Premium,Desktop,4,US,Watched weekly
4976,Black Mirror,,01-03-2023 00:46,Female,62,Standard,Desktop,4,UK,Started but didn't finish
2751,The Witcher,59.88,01-03-2023 00:47,Female,10,Standard,TV,2,Germany,Watched weekly
9967,House of Cards,,01-03-2023 00:48,Female,15,Premium,Mobile,5,Canada,Watched weekly
8430,The Crown,108.93,01-03-2023 00:49,Female,64,Standard,TV,3,Australia,Watched daily
8170,House of Cards,16.01,01-03-2023 00:50,Male,75,Basic,Mobile,1,Canada,Started but didn't finish
7469,Narcos,106.99,01-03-2023 00:51,Male,27,Premium,Tablet,5,Canada,Watched weekly
4220,Stranger Things,47.06,01-03-2023 00:52,Female,38,Basic,Mobile,3,UK,Watched weekly
1539,Money Heist,67.13,01-03-2023 00:53,Male,62,Basic,Mobile,2,Australia,Started but didn't finish
2461,House of Cards,63.4,01-03-2023 00:54,Female,42,Standard,Tablet,3,Canada,Watched daily
6184,House of Cards,,01-03-2023 00:55,Female,,Standard,TV,3,UK,Binge-watched
9547,The Witcher,113.05,01-03-2023 00:56,Female,29,Standard,Tablet,3,Australia,Watched weekly
1234,Narcos,114.14,01-03-2023 00:57,Female,13,Standard,Tablet,2,US,Watched weekly
2548,Black Mirror,99.74,01-03-2023 00:58,Female,,Premium,Mobile,3,France,Watched weekly
8480,Money Heist,22.99,01-03-2023 00:59,Female,37,Premium,Tablet,2,US,Binge-watched
5213,Money Heist,40.02,01-03-2023 01:00,Female,75,Basic,TV,2,France,Binge-watched
2673,The Umbrella Academy,58.54,01-03-2023 01:01,Female,35,Basic,Mobile,5,Canada,Started but didn't finish
7708,The Witcher,108.66,01-03-2023 01:02,Male,43,Basic,TV,2,US,Binge-watched
8982,Money Heist,62.5,01-03-2023 01:03,Female,58,Standard,Tablet,4,UK,Binge-watched
3100,Black Mirror,117.29,01-03-2023 01:04,Male,58,Premium,TV,2,Canada,Started but didn't finish
4748,Stranger Things,118.06,01-03-2023 01:05,Female,36,Standard,TV,2,US,Watched weekly
4173,Stranger Things,71.83,01-03-2023 01:06,Male,,Premium,Tablet,2,US,Binge-watched
2815,The Umbrella Academy,,01-03-2023 01:07,Male,42,Basic,Desktop,3,UK,Started but didn't finish
4841,The Witcher,119.91,01-03-2023 01:08,Male,58,Premium,TV,2,UK,Started but didn't finish
9016,House of Cards,101.97,01-03-2023 01:09,Male,,Premium,Desktop,2,US,Binge-watched
8011,House of Cards,78.83,01-03-2023 01:10,Male,41,Standard,Tablet,4,Australia,Binge-watched
